file, cost
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/m5272c3.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, 56
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 165
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, 111
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring9.cnf, 190
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring14.cnf, 177
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 43
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf, 170
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring12.cnf, 181
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 56
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 54
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf, 120
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case49.cnf, 243
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_4_b14_even.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf, 202
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring16.cnf, 227
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring7.cnf, 203
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 143
/home/users/ozeyen/Benchmarks/PhaseService.sk_14_27.cnf, 207
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, 0
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 213
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 257
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf, 290
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf, 267
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf, 215
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 208
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 126
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf, 321
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 159
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case142.cnf, 264
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf, 288
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf, 233
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 284
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf, 233
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even2.cnf, 233
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even1.cnf, 220
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf, 220
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf, 220
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf, 239
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf, 236
/home/users/ozeyen/Benchmarks/55.sk_3_46.cnf, 198
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 316
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 230
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf, 247
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 235
/home/users/ozeyen/Benchmarks/109.sk_4_36.cnf, 222
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case104.cnf, 348
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 168
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 151
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 184
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 235
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 178
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_2_linear.cnf, 275
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case141.cnf, 383
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf, 267
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf, 267
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf, 267
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring40.cnf, 173
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring42.cnf, 173
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring41.cnf, 166
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf, 224
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 323
/home/users/ozeyen/Benchmarks/56.sk_6_38.cnf, 263
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, 159
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 368
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring60.cnf, 275
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf, 337
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 220
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 207
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 368
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 214
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf, 481
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 12
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 455
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf, 759
/home/users/ozeyen/Benchmarks/19.sk_3_48.cnf, 509
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf, 374
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 505
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf, 598
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf, 413
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 475
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf, 450
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf, 475
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf, 670
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf, 701
/home/users/ozeyen/Benchmarks/29.sk_3_45.cnf, 520
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 174
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf, 507
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 180
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 173
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 488
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 505
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf, 726
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 541
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 238
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 233
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 209
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 16
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf, 410
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf, 566
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 1643
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 210
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 1403
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 343
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 1084
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 1231
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 683
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 246
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 266
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 250
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf, 976
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 705
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 732
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf, 1227
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 387
/home/users/ozeyen/Benchmarks/karatsuba.sk_7_41.cnf, 988
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 591
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 405
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 341
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 130
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 145
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 134
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 544
/home/users/ozeyen/Benchmarks/30.sk_5_76.cnf, 916
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 96
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 247
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf, 799
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 2332
/home/users/ozeyen/Benchmarks/xpose.sk_6_134.cnf, 2293
/home/users/ozeyen/Benchmarks/listReverse.sk_11_43.cnf, 2340
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 1813
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 1764
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, 4162
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 894
/home/users/ozeyen/Benchmarks/jburnim_morton.sk_13_530.cnf, 4342
/home/users/ozeyen/Benchmarks/log2.sk_72_391.cnf, 4019
/home/users/ozeyen/Benchmarks/partition.sk_22_155.cnf, 2875
/home/users/ozeyen/Benchmarks/diagStencil.sk_35_36.cnf, 6840
/home/users/ozeyen/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf, 2018
/home/users/ozeyen/Benchmarks/diagStencilClean.sk_41_36.cnf, 7500
/home/users/ozeyen/Benchmarks/tutorial3.sk_4_31.cnf, 6850
