file, cost
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/m5272c3.cnf, 124
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, 121
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, 63
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 179
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, 116
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring9.cnf, 200
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring14.cnf, 187
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 38
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf, 179
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring12.cnf, 211
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 64
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 72
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf, 140
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case49.cnf, 278
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf, 173
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_4_b14_even.cnf, 173
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf, 210
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring16.cnf, 250
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring7.cnf, 232
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 151
/home/users/ozeyen/Benchmarks/PhaseService.sk_14_27.cnf, 226
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, 0
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 225
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 291
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf, 281
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf, 271
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf, 254
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 233
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 141
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf, 316
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 192
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case142.cnf, 271
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf, 295
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 313
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf, 247
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf, 247
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even2.cnf, 247
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even1.cnf, 237
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf, 237
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf, 237
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf, 265
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf, 283
/home/users/ozeyen/Benchmarks/55.sk_3_46.cnf, 228
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 246
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf, 291
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 346
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 214
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case104.cnf, 402
/home/users/ozeyen/Benchmarks/109.sk_4_36.cnf, 249
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 184
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 180
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 192
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 263
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 198
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_2_linear.cnf, 289
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case141.cnf, 352
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf, 271
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf, 271
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf, 271
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring40.cnf, 193
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring41.cnf, 199
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring42.cnf, 193
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf, 221
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 327
/home/users/ozeyen/Benchmarks/56.sk_6_38.cnf, 282
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, 172
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 365
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring60.cnf, 293
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf, 358
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 235
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 242
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 223
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 371
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 16
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf, 502
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 524
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf, 802
/home/users/ozeyen/Benchmarks/19.sk_3_48.cnf, 556
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf, 381
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 602
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf, 633
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf, 394
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 536
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf, 549
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf, 536
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf, 692
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf, 696
/home/users/ozeyen/Benchmarks/29.sk_3_45.cnf, 570
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 183
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf, 487
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 204
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 199
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 545
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 537
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf, 735
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 592
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 232
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 224
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 237
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 20
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf, 554
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf, 609
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 1901
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 1428
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 208
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 404
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 1048
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 1251
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 736
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 276
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 279
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf, 1084
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 273
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 770
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 798
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf, 1233
/home/users/ozeyen/Benchmarks/karatsuba.sk_7_41.cnf, 930
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 412
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 391
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 761
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 445
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 146
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 163
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 145
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 589
/home/users/ozeyen/Benchmarks/30.sk_5_76.cnf, 1034
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 149
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 279
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf, 919
/home/users/ozeyen/Benchmarks/xpose.sk_6_134.cnf, 2401
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 2352
/home/users/ozeyen/Benchmarks/listReverse.sk_11_43.cnf, 2599
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 1826
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 2038
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, 4508
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 1123
/home/users/ozeyen/Benchmarks/jburnim_morton.sk_13_530.cnf, 4800
/home/users/ozeyen/Benchmarks/log2.sk_72_391.cnf, 4570
/home/users/ozeyen/Benchmarks/partition.sk_22_155.cnf, 3113
/home/users/ozeyen/Benchmarks/diagStencil.sk_35_36.cnf, 7608
/home/users/ozeyen/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf, 2270
/home/users/ozeyen/Benchmarks/diagStencilClean.sk_41_36.cnf, 8940
/home/users/ozeyen/Benchmarks/tutorial3.sk_4_31.cnf, 7102
